date,data_loading,optimization
2026-03-01,2.5377423763275146,1.122241735458374
2026-03-02,2.1961567401885986,1.4171357154846191
2026-03-03,3.6558868885040283,1.158888578414917
2026-03-04,2.7936851978302,2.099886178970337
2026-03-05,3.014026641845703,1.2913141250610352
2026-03-06,4.652584791183472,0.9187378883361816
2026-03-07,4.995749235153198,0.9306738376617432
2026-03-08,3.7892298698425293,0.9070470333099365
2026-03-09,3.1046910285949707,1.1575942039489746
2026-03-10,7.583327531814575,0.9362719058990479
2026-03-11,4.499554872512817,0.9022619724273682
2026-03-12,5.328806400299072,0.8468577861785889
2026-03-13,4.387344121932983,0.886488676071167
2026-03-14,4.796591281890869,0.8762989044189453
2026-03-15,4.823450326919556,0.8142271041870117
2026-03-16,9.213786363601685,0.8523478507995605
2026-03-17,4.273677110671997,0.8645298480987549
2026-03-18,10.478318214416504,0.9430747032165527
2026-03-19,5.227313280105591,0.8963994979858398
2026-03-20,3.262486696243286,0.9440693855285645
2026-03-21,4.01058554649353,0.9721741676330566
2026-03-22,4.079867362976074,0.9932539463043213
2026-03-23,9.931366682052612,1.077974796295166
2026-03-24,5.519199848175049,0.898310661315918
2026-03-25,3.0003178119659424,1.0515093803405762
2026-03-30,21.138358116149902,0.9203553199768066
2026-03-31,18.58595633506775,0.9048449993133545
2026-04-01,3.5135161876678467,0.8586273193359375
2026-04-03,4.007680654525757,0.8375825881958008
2026-04-04,2.952852249145508,0.854072093963623
2026-04-05,4.550217628479004,0.9008197784423828
2026-04-07,10.002843141555786,0.9125063419342041
2026-04-08,10.92701506614685,0.8879461288452148
2026-04-09,3.53853702545166,0.9836506843566895
2026-04-10,2.965532064437866,0.8743188381195068
2026-04-11,4.101500988006592,0.8669605255126953
2026-04-12,6.840365171432495,0.9171876907348633
2026-04-13,3.2920992374420166,0.9221327304840088
2026-04-14,6.034898042678833,0.9407162666320801
2026-04-15,3.6496684551239014,0.8491771221160889
2026-04-16,12.281782388687134,0.8753044605255127
2026-04-17,7.719354867935181,0.8921828269958496
2026-04-18,4.10812520980835,0.8788321018218994
2026-04-20,5.375480651855469,0.8702013492584229
2026-04-21,17.08461332321167,0.8702619075775146
2026-04-22,22.821861267089844,0.6720154285430908
2026-04-23,3.7861568927764893,0.9737429618835449
2026-04-24,3.214221477508545,0.8417344093322754
2026-04-25,4.06303858757019,0.9068574905395508
2026-04-26,31.03022837638855,0.8167047500610352
2026-04-27,7.306232213973999,0.8970580101013184
2026-04-28,7.3044328689575195,0.902141809463501
2026-04-29,10.304818630218506,0.9412479400634766
2026-04-30,4.286571264266968,0.8938398361206055
2026-05-01,4.155318260192871,0.8382730484008789
2026-05-02,3.3508925437927246,0.8868448734283447
2026-05-03,3.875288248062134,0.8587062358856201
2026-05-04,3.575639009475708,0.9298090934753418
2026-05-05,4.025011777877808,0.9415881633758545
2026-05-06,4.500145196914673,0.8084406852722168
2026-05-07,5.6476335525512695,0.876392126083374
2026-05-08,3.163541793823242,0.879788875579834
